Date,Open,High,Low,Close,Adj Close,Volume
1992-01-22,0.5390629768371582,0.6796879768371582,0.5390629768371582,0.6328129768371582,0.49262967705726624,168022400
1992-01-23,0.65625,0.7109379768371582,0.6328129768371582,0.6875,0.5352022647857666,38368000
1992-01-24,0.6953129768371582,0.7265629768371582,0.671875,0.6953129768371582,0.5412845015525818,12044800
1992-01-27,0.7265629768371582,0.75,0.6953129768371582,0.75,0.5838571786880493,10716800
1992-01-28,0.7421879768371582,0.7578129768371582,0.7109379768371582,0.734375,0.571693480014801,19913600
1992-01-29,0.7109379768371582,0.734375,0.6796879768371582,0.6796879768371582,0.5291208624839783,13238400
1992-01-30,0.6875,0.6953129768371582,0.609375,0.609375,0.4743838906288147,10848000
1992-01-31,0.625,0.6484379768371582,0.609375,0.6484379768371582,0.5047935247421265,2496000
1992-02-03,0.65625,0.65625,0.6328129768371582,0.640625,0.4987110495567322,2320000
1992-02-04,0.6484379768371582,0.6796879768371582,0.6484379768371582,0.6796879768371582,0.5291208624839783,2499200
1992-02-05,0.6796879768371582,0.6796879768371582,0.6640629768371582,0.6640629768371582,0.5169572234153748,1148800
1992-02-06,0.6796879768371582,0.6875,0.6640629768371582,0.6875,0.5352022647857666,5504000
1992-02-07,0.671875,0.6875,0.6484379768371582,0.6484379768371582,0.5047935247421265,4560000
1992-02-10,0.6484379768371582,0.671875,0.609375,0.6171879768371582,0.48046615719795227,14140800
1992-02-11,0.6171879768371582,0.6171879768371582,0.5625,0.5625,0.4378928542137146,9868800
1992-02-12,0.5703129768371582,0.5703129768371582,0.546875,0.5703129768371582,0.4439750015735626,3942400
1992-02-13,0.5703129768371582,0.5703129768371582,0.5390629768371582,0.5546879768371582,0.43181127309799194,3241600
1992-02-14,0.5625,0.5625,0.53125,0.5351560115814209,0.4166061580181122,13753600
1992-02-18,0.546875,0.546875,0.4765630066394806,0.4921880066394806,0.3831566274166107,3046400
1992-02-19,0.4765630066394806,0.5234379768371582,0.4765630066394806,0.5078129768371582,0.39532026648521423,4284800
1992-02-20,0.5625,0.6015629768371582,0.546875,0.5703129768371582,0.4439750015735626,4784000
1992-02-21,0.5703129768371582,0.59375,0.5546879768371582,0.59375,0.46222028136253357,1865600
1992-02-24,0.59375,0.640625,0.5859379768371582,0.6015629768371582,0.46830230951309204,3129600
1992-02-25,0.6171879768371582,0.6171879768371582,0.546875,0.546875,0.42572903633117676,3129600
1992-02-26,0.5390629768371582,0.5625,0.5390629768371582,0.546875,0.42572903633117676,1657600
1992-02-27,0.5625,0.5625,0.5390629768371582,0.5546879768371582,0.43181127309799194,204800
1992-02-28,0.546875,0.5625,0.5390629768371582,0.5546879768371582,0.43181127309799194,227200
1992-03-02,0.5625,0.5625,0.5,0.5078129768371582,0.39532026648521423,5177600
1992-03-03,0.515625,0.5390629768371582,0.5,0.5390629768371582,0.4196476638317108,531200
1992-03-04,0.5390629768371582,0.5625,0.515625,0.546875,0.42572903633117676,464000
1992-03-05,0.5390629768371582,0.5625,0.53125,0.53125,0.41356536746025085,454400
1992-03-06,0.5234379768371582,0.546875,0.5,0.515625,0.40140172839164734,1744000
1992-03-09,0.515625,0.5546879768371582,0.5,0.546875,0.42572903633117676,1078400
1992-03-10,0.53125,0.609375,0.53125,0.5859379768371582,0.45613858103752136,1542400
1992-03-11,0.6015629768371582,0.6015629768371582,0.5546879768371582,0.5546879768371582,0.43181127309799194,1020800
1992-03-12,0.5429689884185791,0.5429689884185791,0.515625,0.5390629768371582,0.4196476638317108,5561600
1992-03-13,0.5234379768371582,0.5390629768371582,0.5234379768371582,0.53125,0.41356536746025085,1744000
1992-03-16,0.546875,0.546875,0.5234379768371582,0.5234379768371582,0.40748393535614014,835200
1992-03-17,0.5234379768371582,0.546875,0.5234379768371582,0.5234379768371582,0.40748393535614014,396800
1992-03-18,0.546875,0.546875,0.5195310115814209,0.5273439884185791,0.41052475571632385,630400
1992-03-19,0.5703129768371582,0.6015629768371582,0.5390629768371582,0.6015629768371582,0.46830230951309204,3443200
1992-03-20,0.6015629768371582,0.6015629768371582,0.5273439884185791,0.53125,0.41356536746025085,2876800
1992-03-23,0.546875,0.546875,0.5234379768371582,0.5390629768371582,0.4196476638317108,608000
1992-03-24,0.5625,0.578125,0.515625,0.53125,0.41356536746025085,2704000
1992-03-25,0.5390629768371582,0.5390629768371582,0.5078129768371582,0.53125,0.41356536746025085,960000
